constituency_code,constituency_name,region_name,winning_party,eligible_voters,valid_votes,conservative_votes,labour_votes,libdem_votes,conservative_vote_share,labour_vote_share,libdem_vote_share,aged_15_years_and_under,aged_16_to_24_years,aged_25_to_34_years,aged_35_to_49_years,aged_50_years_and_over,eco_not_applicable,eco_active_employed,eco_active_unemployed,eco_inactive,eth_asian,eth_black,eth_mixed,eth_white,eth_other,pop_50plus_40percent,pop_white_90percent
E14001395,North Herefordshire,West Midlands,Other,72797,50362,15842,3205,1436,0.3145625670148128,0.06363925181684603,0.02851356181247766,0.14996907854050712,0.07639809170421415,0.09661851753688488,0.15714727449421326,0.5198670377241806,0.14996907854050712,0.46343537414965985,0.018100097181729835,0.3684954501281032,0.008514538768207972,0.0020982650660953494,0.009409062296385462,0.9758920387405993,0.0040860951287119964,yes,yes
E14001396,North Norfolk,East of England,LD,71438,47043,16903,2878,19488,0.35930956784218693,0.06117807112641626,0.4142592946878388,0.13120918038818877,0.06993376874252599,0.08366295648974335,0.13918912703523134,0.5760049673443105,0.13120918038818877,0.39723806457547606,0.019156471345782355,0.45239628369055285,0.0054273460048064204,0.0017362907769613762,0.009532351351662124,0.9810502834408453,0.0022537284257247003,yes,yes
E14001397,North Northumberland,North East,Lab,74190,48843,12788,17855,5169,0.26181847961836907,0.36555903609524393,0.10582888028990849,0.1452364364713054,0.07260733257859445,0.09217974396934599,0.1578746843159453,0.5321018026648089,0.1452364364713054,0.4268919271967256,0.022511538796481757,0.40536009753548724,0.006748960442383472,0.0016436984303224262,0.007369429386280017,0.9816036400844709,0.002634271656543226,yes,yes
E14001398,North Shropshire,West Midlands,LD,77573,49594,10903,3423,26214,0.21984514255756746,0.06902044602169617,0.5285720046779853,0.1647084464345862,0.09023003308830814,0.10300964910542688,0.16750212993600286,0.4745497414356759,0.1647084464345862,0.4697053753640705,0.019734104733411265,0.34585207346793206,0.009243023152138378,0.00328905003913177,0.009758175567906004,0.9744306079789183,0.0032791432619054695,yes,yes
E14001399,North Somerset,South West,Lab,74426,53766,18499,19138,7121,0.34406502250492876,0.35594985678681695,0.132444295651527,0.17692446482206728,0.0765540590738795,0.08953418027828192,0.19184682820178092,0.4651404676239904,0.17692446482206728,0.4756582927372879,0.01549548402160877,0.3319217584190361,0.013118094692266056,0.003937551076723873,0.017522632958682248,0.9611763831842158,0.004245338088111992,yes,yes
E14001400,North Warwickshire and Bedworth,West Midlands,Lab,69752,40940,12529,14727,1228,0.30603321934538347,0.35972154372252074,0.029995114802149486,0.17907053711552628,0.08992494688631002,0.12208141608036982,0.1823801338785271,0.4265429660392668,0.17907053711552628,0.4775214323080701,0.024768595129554698,0.3186394354468489,0.039576371614335894,0.010921669317902784,0.01816007772214334,0.9231853267426094,0.00815655460300853,yes,yes
E14001401,North West Cambridgeshire,East of England,Lab,75915,44424,14746,14785,3192,0.3319376913380155,0.33281559517377995,0.07185305240410589,0.21216259991770195,0.08997627364974303,0.1417802642292438,0.21548954202015427,0.3405913201831569,0.21216259991770195,0.5004158677628066,0.02358626848422767,0.26383526383526384,0.05012300930668278,0.036823996007669474,0.031474623311358,0.8676052145439901,0.013973156830299687,no,no
E14001402,North West Essex,East of England,Con,79698,54386,19360,16750,6055,0.35597396388776525,0.3079836722685985,0.11133379913948442,0.1976464960535757,0.08475484333891413,0.11243243243243244,0.20035398230088497,0.4048122458741928,0.1976464960535757,0.49724946185123176,0.019153312604640038,0.2859507294905525,0.025802439607749344,0.011949294427170533,0.023190624252571155,0.9318918918918919,0.007165749820617078,yes,yes
E14001403,North West Hampshire,South East,Con,78629,50823,17770,14482,7626,0.3496448458375145,0.2849497274855872,0.15005017413375835,0.19700413986841134,0.0849412286538035,0.13967435499371628,0.204868041694389,0.3735122347896799,0.19700413986841134,0.5238042433651217,0.019193095290899683,0.2599985214755674,0.03728653803504103,0.01626376875877874,0.02125378871885858,0.9183484882087677,0.006847416278554003,no,yes
E14001404,North West Leicestershire,East Midlands,Lab,77750,48572,15859,16871,1629,0.32650498229432595,0.34734003129374946,0.03353784073128552,0.17698865637990557,0.09633521554891245,0.12524282594035288,0.19086873811033608,0.410564564020493,0.17698865637990557,0.4951032198971324,0.019546859115660637,0.3083612646073014,0.015259031111916337,0.006300892794234582,0.015319423055631045,0.9583698201326609,0.004750832905557065,yes,yes
E14001405,North West Norfolk,East of England,Con,74415,44566,16097,11143,6492,0.36119463267962126,0.250033657945519,0.1456715882062559,0.163994529635988,0.08267621070600673,0.11401441305127981,0.16769963433914317,0.4716152122675823,0.163994529635988,0.44554369016789364,0.0214352916072589,0.36902648858885945,0.024267465882969127,0.005809836955994607,0.0128223780564689,0.9501265749119795,0.006973744192587851,yes,yes
E14001406,Northampton North,East Midlands,Lab,75575,41813,9195,18209,2251,0.2199076842130438,0.4354865711620788,0.05383493171980006,0.1967599089406555,0.11962453612748308,0.16293229800106027,0.21137774035612936,0.30930551657467176,0.1967614429276431,0.4981639860603273,0.0331496020020738,0.2719249690099558,0.0860152181370256,0.08618673402563383,0.03805313874076153,0.7708391804658995,0.018905728630679516,no,no
E14001407,Northampton South,East Midlands,Lab,70393,43904,12819,16890,3193,0.2919779518950437,0.38470298833819244,0.07272685860058309,0.20727078369735566,0.10451411851033184,0.13691829653854168,0.21507061519925352,0.33622618605451726,0.20727078369735566,0.5088099142109125,0.02412421752561443,0.2597950845661174,0.06975585450921774,0.06700185713638629,0.034080717488789235,0.8155727680391357,0.013588802826470988,no,no
E14001408,Norwich North,East of England,Lab,73717,45765,9944,20794,2073,0.21728395061728395,0.45436468917294875,0.045296624057686,0.17295296123311577,0.09196921245624477,0.14238734603706207,0.1994734240550383,0.3932170562185391,0.17295296123311577,0.48168585003681996,0.023968284391360926,0.3213929043387033,0.024905934451696206,0.014203141234503142,0.021244187102175866,0.9308706485226917,0.008776088688933049,no,yes
E14001409,Norwich South,East of England,Lab,76296,45095,5806,21484,3577,0.12875041578889013,0.47641645415234507,0.07932143253132276,0.14699509636218497,0.2004409472763903,0.15577602919375072,0.17902079294484358,0.3177671342228304,0.14699509636218497,0.4459839586421865,0.037908161325882844,0.3691127836697457,0.0628634964078002,0.024793781122895046,0.03208271562701943,0.8615672634659977,0.01869274337628768,no,no
E14001410,Nottingham East,East Midlands,Lab,69395,36401,3925,19494,1741,0.10782670805747095,0.5355347380566468,0.04782835636383616,0.16696195678921208,0.24378660367144053,0.17182604130780715,0.18329314106665354,0.23413225716488673,0.16696195678921208,0.41525173482947,0.04890332529488,0.36888298308643797,0.18575389208786522,0.10987253309710124,0.059049822005676135,0.6022852174483653,0.043038535360992176,no,no
E14001411,Nottingham North and Kimberley,East Midlands,Lab,73768,35007,6787,16480,1336,0.1938755106121633,0.470762990259091,0.038163795812266116,0.2236914701879575,0.10282487953801449,0.13947842718946554,0.1951116342369515,0.338893588847611,0.2236894132359838,0.42737864256223046,0.03515434624686204,0.3137775979549237,0.10079265825578401,0.09578107183580388,0.058042446757641517,0.7251535660425938,0.0202302571081767,no,no
E14001412,Nottingham South,East Midlands,Lab,64255,32879,5285,15579,2059,0.1607408984458165,0.47382827944888833,0.06262355911067854,0.15959693863555316,0.29595018424878616,0.12986110476120807,0.1515869169646041,0.26300485538984847,0.159595479316777,0.3627793423795765,0.04215281079697158,0.43547236750667495,0.14328298160272118,0.07961486412347756,0.05403057678943711,0.6913701035075528,0.03170147397681138,no,no
E14001413,Nuneaton,West Midlands,Lab,71843,41213,11737,15216,1340,0.2847887802392449,0.36920389197583287,0.032514012568849636,0.19244107151831935,0.09388350002512942,0.14346886465296277,0.1906820123636729,0.3795245514399156,0.19244107151831935,0.4785143488968186,0.025209830627732823,0.3038347489571292,0.07796150173392974,0.01759059154646429,0.018133386942755188,0.8764135296778409,0.009900990099009901,no,no
E14001414,Old Bexley and Sidcup,London,Con,73198,47633,17910,14362,1927,0.37599983204920956,0.3015136564986459,0.04045514664203388,0.18864378276783064,0.10004946087644673,0.12329607280641013,0.201800375902661,0.3862103076466515,0.18864191668892383,0.48723427406989744,0.025590804324816255,0.2985330049163625,0.0946078285900822,0.04968790495692,0.03209979127716612,0.8015154662630699,0.02208900891276177,no,no
E14001415,Oldham East and Saddleworth,North West,Lab,73460,40065,6838,14091,3386,0.1706726569324847,0.3517034818420067,0.08451266691626108,0.22502946375957572,0.10488177666470241,0.12588391278727165,0.1898939304655274,0.35431091632292283,0.22503360771964717,0.40954459237979485,0.02986943631106937,0.3355523635894886,0.20606027124823909,0.029758123175795743,0.02655396882394645,0.7247373606238894,0.012890276128129345,no,no
E14001416,"Oldham West, Chadderton and Royton",North West,Lab,76031,38573,4066,13232,1271,0.10541052031213544,0.3430378762346719,0.03295050942369015,0.23902020995500964,0.11910840534171249,0.13391773191458972,0.1949314432621581,0.31302220952653004,0.23902020995500964,0.3889345140327073,0.03487645504534743,0.3371688209669357,0.3275101763907734,0.038616724987502675,0.024378704563307863,0.594033421409698,0.015460972648718131,no,no
E14001417,Orpington,London,Con,71284,46073,17504,12386,4728,0.379918824474204,0.2688342413126994,0.10261975560523517,0.20234762336221201,0.08976147087867897,0.10995958341392896,0.20524906593910025,0.3926822564060798,0.20234762336221201,0.4632025817748684,0.02548179217526749,0.30896800268765207,0.10065358146353381,0.061102740562772324,0.038176487355947385,0.7830659282485646,0.017001262369181903,no,no
E14001418,Ossett and Denby Dale,Yorkshire and The Humber,Lab,72312,43873,12690,17232,1785,0.2892439541403597,0.3927700407995806,0.04068561529870308,0.17404503180545575,0.08951653561889233,0.10792401016916427,0.1881724467137938,0.44034197569269384,0.17404876583602408,0.468413769429635,0.020295856083929587,0.33724160865041136,0.02794434730371912,0.008764119672605958,0.015747524699370314,0.9418907756835906,0.005653232640714002,yes,yes
E14001419,Oxford East,South East,Lab,71845,39341,4739,19541,3437,0.12045957143946519,0.49670826872728197,0.08736432729213797,0.1699260154780047,0.17458303889934187,0.18437385596431036,0.20252517942736492,0.26859191023097817,0.1699260154780047,0.48830635892283986,0.029159607345666926,0.3126080182534885,0.16380183723682307,0.055653462059101474,0.054716965068662256,0.6865544572999941,0.039273278335419166,no,no
E14001420,Oxford West and Abingdon,South East,LD,69851,45998,8520,5981,23414,0.18522544458454715,0.13002739249532588,0.5090221313970172,0.1549363372010954,0.2027328420993196,0.1399264090040748,0.1687322962837488,0.3336721154117614,0.1549363372010954,0.4443879807647064,0.01930116785710925,0.3813745141770889,0.08916556091960513,0.021249164808070542,0.042103083857975024,0.825969528434168,0.021512661980181248,no,no
E14001421,Peckham,London,Lab,72127,38797,2276,22813,2724,0.05866432971621517,0.5880093821687243,0.07021161430007475,0.17407311477836157,0.13003219122326648,0.23133279064604456,0.21378487382520536,0.25077702952712205,0.1740795559666975,0.5211470860314523,0.0527104532839963,0.25206290471785386,0.09054327816989352,0.3437369915728518,0.07354097481105983,0.4146323413781301,0.07754641406806471,no,no
E14001422,Pendle and Clitheroe,North West,Lab,78796,46754,15227,16129,2039,0.32568336399024683,0.3449758309449459,0.043611241818881805,0.20073901813535797,0.09510722197200187,0.1215243627806936,0.1893504177658489,0.3932789793460976,0.20073348284863415,0.4412386484797235,0.02241810360675025,0.3356097650648921,0.17038310231993822,0.0023254531416596197,0.014384720026471561,0.8049836391043789,0.007923085407551747,no,no
E14001423,Penistone and Stocksbridge,Yorkshire and The Humber,Lab,70435,43965,10430,19169,2866,0.2372341635391789,0.43600591379506426,0.06518821790060275,0.16416535609975286,0.0822062457874635,0.10048303751965851,0.18167827454504606,0.4714670860480791,0.1641672002606185,0.4691133353553736,0.0191307473685393,0.3475887170154686,0.010986418629730732,0.006492995877284625,0.012896123299520328,0.9662206944584864,0.003403767734977926,yes,yes
E14001424,Penrith and Solway,North West,Lab,77935,49281,14729,19986,4742,0.2988778636797143,0.40555183539295064,0.09622369675940018,0.15422112981683928,0.08064831288501291,0.10063041846210805,0.16570852658967267,0.49879161224636714,0.15421637186343068,0.47771493212669686,0.016011929247223364,0.35205676676264913,0.007599753187988482,0.0014603044014808721,0.007126696832579185,0.9811805841217606,0.0026326614561908677,yes,yes
E14001425,Peterborough,East of England,Lab,73378,41872,13300,13418,1746,0.31763469621704243,0.32045280855941916,0.041698509743981656,0.22336446435870344,0.105038290389999,0.15120269613702791,0.20946732784748626,0.31092722126678335,0.22336446435870344,0.4464898547818643,0.030640024061634803,0.29950565679779745,0.197251420947504,0.03721070125783738,0.03479682571510099,0.6960984676131938,0.03464258446636384,no,no
E14001426,Plymouth Moor View,South West,Lab,74724,42856,12061,17665,1766,0.28143083815568415,0.41219432518200483,0.04120776554041441,0.19409794352393922,0.0958661749942848,0.13110159130892862,0.1832738621793279,0.39566042799351947,0.19409794352393922,0.44551680267172916,0.02184695206194277,0.33853830174238886,0.015495631603534475,0.00702720432565675,0.012116212267292191,0.9594171495591846,0.005943802244332018,no,yes
E14001427,Plymouth Sutton and Devonport,South West,Lab,75313,42095,6873,20795,2441,0.16327354792730728,0.49400166290533315,0.0579878845468583,0.1538533169441651,0.18537452974261556,0.1578202406227884,0.18582150705851677,0.3171304056319142,0.1538533169441651,0.46018177077513317,0.03762059075501918,0.34834432152568257,0.037825455358140574,0.017618355868439677,0.02633441352851343,0.9017394867210489,0.016482288523857413,no,yes
E14001428,"Pontefract, Castleford and Knottingley",Yorkshire and The Humber,Lab,74618,35957,5406,17089,1213,0.15034624690602663,0.4752621186417109,0.03373473871568818,0.18867494475220248,0.0894072877543133,0.15013527039213548,0.18584070796460178,0.385941789136747,0.18867494475220248,0.4694427652637525,0.023635156428068856,0.31824713355597617,0.013368480512144605,0.007680187099267657,0.011079289260620956,0.9647504186940709,0.0031216244338958866,no,yes
W07000106,Pontypridd,Wales,Lab,75951,39378,3775,16225,1606,0.09586571181878206,0.4120320991416527,0.04078419422012291,0.18577047822786558,0.11134004357384386,0.1339649240415233,0.1880674704496387,0.38085708370712856,0.18577047822786558,0.4483176750101048,0.025937281268176307,0.33997456549385335,0.018868854559973187,0.006851543322456303,0.011573686130307482,0.9575795814150655,0.005126334572197522,no,yes
E14001429,Poole,South West,Lab,72509,44495,14150,14168,5507,0.3180132599168446,0.3184177997527812,0.12376671536127655,0.16963312002304573,0.08336591287886581,0.12355192493672709,0.18834749686207536,0.435101545299286,0.16963312002304573,0.4731373073520031,0.022911994073952138,0.334317578550999,0.02931130270170168,0.006882857671968559,0.019516862486882447,0.9354101936253832,0.008878783514064075,yes,yes
E14001430,Poplar and Limehouse,London,Lab,84116,43051,4738,18535,4189,0.11005551555132286,0.43053587605398247,0.09730319853197371,0.18541097026931486,0.14262937284919666,0.2860523335088846,0.23557293432700147,0.15033438904560245,0.18540829503726203,0.5259391254788512,0.048299943006788686,0.24035263647709812,0.42926607556398844,0.07703573309477603,0.05105655395314946,0.40125242585364795,0.04138921153443811,no,no
E14001431,Portsmouth North,South East,Lab,70446,41593,13715,14495,3031,0.3297429855985382,0.348496141177602,0.07287283917966966,0.19895538933218818,0.09819939480490947,0.1410324268722599,0.19748734183535896,0.3643254471552835,0.19895538933218818,0.49401296275952983,0.025635904247351023,0.28139574366093095,0.048315740065712605,0.020302997013971417,0.018625228446166597,0.9029291042912926,0.0098269301828568,no,yes
